section id,recording id,timestamp [ns],gyro x [deg/s],gyro y [deg/s],gyro z [deg/s],acceleration x [G],acceleration y [G],acceleration z [G],roll,pitch
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541667742480,-3.04878,-2.317073,-1.036585,0.068115,-0.873352,0.354309,2.8622889188702345,22.272268748896522
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541672770480,-2.865854,-2.378049,-0.792683,0.071472,-0.870483,0.351074,2.655401193022982,21.975224143632488
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541677798480,-2.560976,-2.256098,-0.670732,0.06842,-0.873291,0.350464,2.991338587075205,21.760543062798547
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541682826480,-2.256098,-2.439024,-0.853659,0.069824,-0.873657,0.350708,2.614379814503536,21.924250586296267
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541687854480,-2.073171,-2.195122,-0.731707,0.070862,-0.864197,0.348206,2.9437121348355504,22.11186657392642
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541692882480,-1.890244,-2.012195,-0.670732,0.073853,-0.860413,0.349854,2.5015531286116186,22.115390135868665
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541697910480,-1.890244,-1.890244,-0.365854,0.069824,-0.857361,0.346863,2.8617761162615807,21.926458067850916
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541702938480,-1.890244,-1.768293,0.0,0.074829,-0.861877,0.34436,2.460669651786276,21.79188148727968
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541707966480,-1.95122,-1.585366,0.0,0.071899,-0.861389,0.34613,2.7305312121497423,22.027524312218333
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541712994480,-1.707317,-1.52439,0.121951,0.072754,-0.862305,0.347534,2.343431687115242,21.874542594135335
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541718022480,-1.585366,-1.219512,0.426829,0.075623,-0.858887,0.345276,2.1828422761548154,22.167022681145852
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541723050480,-1.707317,-1.097561,0.365854,0.072266,-0.857239,0.343689,2.4548582351175128,21.903982579379772
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541728078480,-1.95122,-0.97561,0.426829,0.071716,-0.858826,0.345764,2.869554317951753,21.986120254534228
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541733106480,-2.256098,-0.914634,0.487805,0.075317,-0.859436,0.34668,2.435713193088077,21.959282028531675
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541738134480,-2.560976,-0.670732,0.426829,0.074768,-0.859314,0.348938,2.3369795775352884,22.26007044056132
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541743162480,-2.865854,-0.731707,0.243902,0.074768,-0.854492,0.347595,2.4113242524321663,21.929074639571297
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541748190480,-3.231707,-0.548781,0.548781,0.07959,-0.855225,0.348145,2.0840661711750954,22.127781470232662
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541753218480,-3.414634,-0.182927,1.036585,0.077271,-0.858032,0.344604,2.256614855768788,21.812557853428814
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541758246480,-3.658537,-0.060976,1.158537,0.074524,-0.856934,0.344238,2.6042248575000997,21.98712211439036
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541763274480,-3.963415,0.243902,1.402439,0.076904,-0.85376,0.349487,2.301689007607763,22.197060155919644
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541768302480,-4.329268,0.487805,1.890244,0.074036,-0.849182,0.349487,2.4647934214307554,22.47340634302958
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541773330480,-4.878049,0.792683,2.439024,0.071777,-0.853455,0.348145,2.5696357434453603,22.134511762208774
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541778358480,-5.182927,0.731707,2.743902,0.071533,-0.854614,0.347839,2.514358592423065,22.426385866482235
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541783386480,-5.54878,0.914634,2.804878,0.068176,-0.857422,0.348511,2.7698027353106625,22.128099312855284
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541788414480,-5.792683,1.219512,2.926829,0.067749,-0.858215,0.35022,2.984035947579457,22.382033734006512
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541793442480,-6.280488,1.097561,2.682927,0.063721,-0.855286,0.348022,3.0880026118989576,22.036315612882163
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541798470480,-6.95122,1.036585,2.439024,0.062012,-0.858887,0.351013,3.239974870615214,22.30355596537214
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541803498480,-7.865854,0.609756,2.378049,0.062012,-0.861267,0.35199,3.051527832683007,21.982912955844938
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541808526480,-8.536586,0.304878,2.317073,0.061951,-0.86322,0.346375,3.3467616039673658,21.694260151819208
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541813554480,-9.02439,0.243902,2.195122,0.067139,-0.869507,0.351379,3.040061084252841,21.871417705587078
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541818582480,-9.085366,0.487805,2.134146,0.062927,-0.870239,0.35144,3.3131091530825643,22.07819463227321
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541823610480,-8.902439,0.426829,2.073171,0.059692,-0.867004,0.35022,3.4511421490100247,21.72665990754507
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541828638480,-8.780488,0.182927,2.256098,0.064026,-0.864563,0.35199,3.223871516901596,21.952811509175035
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541833666480,-8.780488,0.243902,2.378049,0.063599,-0.867188,0.349915,2.81175606852338,21.987943509186437
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541838694480,-8.780488,0.182927,2.560976,0.062561,-0.867676,0.344971,3.1088804476449354,21.698010118368416
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541843722480,-8.719512,0.304878,2.804878,0.065491,-0.864014,0.342957,2.7319479890928164,21.518258164218878
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541848750480,-8.963415,0.548781,2.987805,0.069702,-0.859131,0.341614,2.664545963588381,21.78858605180278
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541853778480,-9.329268,0.731707,3.170732,0.062378,-0.855347,0.340088,3.0982194605978464,21.645315382660442
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541858806480,-9.756098,0.670732,3.719512,0.063843,-0.858154,0.340271,2.716460020181188,21.476248881875648
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541863834480,-10.0,0.609756,4.329268,0.06189,-0.86084,0.339111,3.1713883761557895,21.449111663241865
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541868862480,-10.426829,0.609756,4.390244,0.064026,-0.857422,0.336853,2.7578592243020523,21.393733848175657
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541873890480,-10.731708,0.670732,4.146341,0.062988,-0.856201,0.337708,3.157423545766335,21.49204383970411
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541878918480,-11.341464,0.731707,4.085366,0.055054,-0.855774,0.335449,3.5979517855228664,21.346041025567843
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541883946480,-11.890244,0.792683,4.146341,0.061035,-0.859131,0.33606,3.183916713627866,21.30587910021245
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541888974480,-12.317074,0.731707,4.268293,0.059326,-0.866577,0.337219,3.617576814682252,21.136898625455245
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541894002480,-12.5,0.548781,4.45122,0.059814,-0.871521,0.337524,3.2087665708078816,21.125431980974525
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541899030480,-12.5,0.426829,4.268293,0.057251,-0.878845,0.344421,3.5103324770853703,21.30299533192948
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541904058480,-12.682927,0.121951,4.146341,0.054443,-0.883118,0.343933,3.960449768750948,21.186830953245476
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541909086480,-12.621951,-0.060976,3.658537,0.057739,-0.890137,0.336304,3.742281909328824,20.857125505919214
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541914114480,-12.317074,-0.121951,2.987805,0.062988,-0.880615,0.333557,3.337053974766235,20.712729316628355
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541919142480,-12.439025,-0.060976,2.621951,0.058228,-0.874817,0.335388,3.4727946307558,20.954428984473964
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541924170480,-12.865854,0.060976,2.317073,0.051331,-0.871826,0.329529,3.808380009447262,20.6739496014593
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541929198480,-13.231708,0.121951,2.195122,0.050903,-0.863831,0.326294,4.171088707298452,20.791811604529187
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541934227480,-13.841464,0.121951,2.256098,0.053406,-0.856445,0.321411,3.809040680333027,20.560957113519095
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541939256480,-14.390244,-0.121951,2.378049,0.052429,-0.854858,0.320801,3.387021609000044,20.52702718613844
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541944285480,-14.817074,-0.243902,3.292683,0.055847,-0.862793,0.319946,3.617595626174648,20.173742147680287
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541949314480,-14.939025,-0.060976,3.902439,0.057983,-0.872314,0.319519,3.235152398781878,19.97842237955075
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541954343480,-15.0,0.365854,3.963415,0.057922,-0.874146,0.314697,3.529076180318583,19.653487366096044
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541959372480,-15.365854,0.426829,3.536585,0.056274,-0.870483,0.309387,3.4929629965722597,19.262225808618552
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541964401480,-15.97561,0.548781,3.04878,0.049805,-0.860413,0.312317,3.674676282658652,19.47312765967115
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541969430480,-16.95122,0.670732,2.682927,0.048645,-0.858032,0.3125,3.8402787820968456,19.683878628920752
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541974459480,-18.04878,0.426829,2.926829,0.050415,-0.854919,0.310303,3.8392167832023176,19.91080662863527
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541979488480,-19.268293,0.487805,3.353659,0.052002,-0.859558,0.308044,3.705384513493925,19.517751413579276
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541984517480,-20.0,0.609756,3.658537,0.05658,-0.868103,0.304932,3.4180316862636744,19.194477971456934
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541989546480,-20.42683,0.731707,3.841464,0.053528,-0.869812,0.299988,3.7628628915786067,18.878116395863003
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541994575480,-20.609756,1.036585,4.02439,0.050232,-0.870605,0.300659,3.9725333900486817,19.058532642675345
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295541999604480,-20.731709,1.219512,4.268293,0.052612,-0.867615,0.30719,3.830451279398062,19.249225511443797
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542004633480,-21.097561,1.280488,4.329268,0.049561,-0.86554,0.300659,4.0697890312539755,18.866969909311592
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542009662480,-21.524391,1.158537,4.268293,0.046082,-0.866821,0.295837,4.462713679391015,18.590362262532096
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542014691480,-22.317074,1.341463,4.02439,0.045166,-0.868103,0.292053,4.048565544531698,18.484145000581606
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542019720480,-23.353659,1.402439,3.597561,0.044983,-0.865845,0.291748,4.317697584031805,18.62429438798594
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542024749480,-24.268293,1.463415,3.47561,0.045593,-0.870422,0.295471,4.0419419673083326,18.737920491135213
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542029778480,-25.0,1.52439,3.963415,0.04303,-0.878113,0.291809,4.289428096661567,18.340446392680803
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542034807480,-25.54878,1.707317,4.207317,0.041748,-0.880554,0.289978,4.59500749445877,17.97039642490546
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542039836480,-25.670732,1.829268,4.329268,0.053345,-0.885193,0.287537,4.1832581240851425,17.853748300521573
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542044865480,-26.097561,2.134146,4.146341,0.045959,-0.883362,0.283569,4.102371444641079,17.417850919137265
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542049894480,-26.707317,2.439024,3.658537,0.03949,-0.876953,0.277161,4.529211461566234,17.395757414973417
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542054923480,-27.439026,2.5,3.170732,0.033386,-0.871887,0.274963,4.95255093253661,17.372767101663783
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542059952480,-28.231709,2.256098,2.926829,0.039368,-0.869995,0.273376,4.545019303315172,17.30242139949752
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542064981480,-29.329269,2.195122,2.682927,0.041992,-0.870789,0.269592,4.215877411190178,16.966024573130596
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542070010480,-30.304878,2.256098,2.743902,0.039246,-0.876465,0.262085,4.49358490749384,16.560654774121332
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542075039480,-31.097561,2.317073,2.926829,0.040649,-0.879578,0.257019,4.472392706164527,16.092296353674044
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542080068480,-31.585367,2.439024,3.231707,0.036011,-0.883301,0.25824,4.80027240028781,16.1536019666396
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542085097480,-32.195122,2.560976,3.353659,0.035034,-0.887207,0.258057,4.952133489229766,16.291147153492716
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542090126480,-32.560978,2.439024,3.414634,0.035034,-0.894775,0.250793,4.917285885794911,15.816615902741944
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542095155480,-32.621952,2.378049,3.292683,0.031311,-0.893677,0.244568,5.024934709034397,15.345599838893293
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542100184480,-32.682926,2.195122,3.414634,0.032776,-0.896606,0.242004,4.9848819405950735,14.871975003299553
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542105213480,-32.865856,2.317073,3.231707,0.037354,-0.898926,0.235352,4.692339089096322,14.489802909382831
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542110242480,-32.987804,2.5,3.04878,0.036316,-0.900391,0.230469,4.865228791853468,14.031898282895384
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542115271480,-33.231709,2.317073,2.804878,0.030518,-0.897217,0.227722,5.162229839555607,14.103172143811776
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542120300480,-33.170731,2.439024,2.743902,0.034851,-0.9021,0.228699,4.796932435285896,14.088966961011806
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542125329480,-32.92683,2.5,2.865854,0.03479,-0.913208,0.225159,4.921594430880958,13.62105968526157
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542130358480,-32.07317,2.621951,2.682927,0.033936,-0.912659,0.224792,4.953361005687782,13.772548579940803
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542135387480,-31.219513,2.804878,2.317073,0.028564,-0.898499,0.225891,5.189830743399654,13.88397149291086
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542140416480,-30.670732,2.621951,2.195122,0.029236,-0.898193,0.223755,5.207130438003759,14.04298540629793
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542145445480,-29.817074,2.5,2.378049,0.032104,-0.908875,0.217468,5.130783745898668,13.588377409767872
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542150474480,-29.085367,2.621951,2.134146,0.031433,-0.911987,0.216492,5.076676631968638,13.134970575814037
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542155503480,-28.231709,2.743902,1.707317,0.030579,-0.909912,0.211609,5.362362856757187,12.750853445312941
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542160532480,-27.560976,2.987805,1.158537,0.026672,-0.905457,0.207214,5.355355314133504,12.924695594460559
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542165561480,-27.37805,2.926829,0.548781,0.027405,-0.904114,0.208252,5.103890224645227,13.040386260610177
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542170590480,-27.37805,2.621951,0.365854,0.030334,-0.906006,0.206238,5.1463084750947985,12.592976299140275
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542175619480,-27.5,2.378049,0.0,0.028198,-0.904785,0.205017,5.331986182887306,12.737602101257608
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542180648480,-27.621952,2.073171,-0.182927,0.029236,-0.90271,0.201172,5.114024494380203,12.331101466422751
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542185677480,-27.865854,1.95122,-0.426829,0.028137,-0.899963,0.198364,5.420474331744856,12.41200206131009
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542190706480,-28.04878,2.012195,-0.670732,0.033691,-0.899719,0.190369,5.1481731291966355,12.02836364480504
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542195735480,-28.414635,1.95122,-1.280488,0.03302,-0.893311,0.186096,4.919086741386764,11.620494668722017
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542200764480,-28.780489,1.829268,-1.707317,0.028442,-0.889282,0.179626,5.223249719767466,11.257505913830073
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542205793480,-29.207317,1.890244,-1.829268,0.029358,-0.895569,0.178772,4.854992811422534,11.286558601986172
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542210822480,-29.695122,1.95122,-1.585366,0.033752,-0.890564,0.177124,4.976395784896738,10.840763338299752
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542215851480,-30.243902,2.012195,-0.853659,0.034302,-0.883911,0.176697,4.872382583207241,10.991608415153735
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542220880480,-30.670732,2.134146,-0.182927,0.037415,-0.891479,0.173767,4.448588104441654,10.907846075158716
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542225909480,-30.853659,2.256098,0.365854,0.034851,-0.893555,0.167969,4.756797677746903,10.529888552886689
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542230938480,-30.914635,2.317073,0.670732,0.029968,-0.890137,0.172241,4.983870585837195,10.641361050340834
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542235967480,-31.524391,2.256098,1.219512,0.03009,-0.892029,0.172974,5.100122522200763,10.783909924008725
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542240996480,-32.134148,1.95122,1.646341,0.02832,-0.896301,0.17334,5.317943263026336,10.895289456573892
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542246025480,-32.682926,1.52439,1.890244,0.026672,-0.902527,0.174011,5.601383129328752,10.973197520226591
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542251054480,-32.743904,1.402439,2.012195,0.035889,-0.912537,0.17157,5.232693249109332,10.657322421218566
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542256083480,-32.439026,1.646341,2.317073,0.042603,-0.913574,0.170288,4.815851768224007,10.444985610834124
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542261112480,-31.829269,1.890244,2.560976,0.036682,-0.914917,0.169495,4.51531864905499,10.501353806453153
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542266141480,-31.219513,1.829268,2.621951,0.031555,-0.912598,0.16571,4.91275595548791,10.195122542520778
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542271170480,-30.914635,1.707317,2.987805,0.025024,-0.906677,0.169373,5.233902305344287,10.260342173009974
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542276199480,-30.731709,1.219512,3.109756,0.017212,-0.90686,0.161926,5.670786209250139,10.023519349373913
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542281228480,-30.792685,0.670732,3.04878,0.019653,-0.903564,0.150879,5.743124170905759,9.561419527207988
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542286257480,-31.158537,0.304878,3.47561,0.022827,-0.904724,0.148987,5.544365521767929,9.136658093924495
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542291286480,-31.463415,0.0,3.841464,0.026855,-0.912781,0.145081,5.209010739799396,8.799575867608496
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542296315480,-31.585367,0.0,4.146341,0.03241,-0.9151,0.136536,5.038858690027695,8.363164242366906
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542301344480,-31.341465,0.060976,4.085366,0.027527,-0.912537,0.133789,5.491515316193869,8.167180716657612
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542306373480,-31.280489,-0.060976,4.146341,0.023682,-0.909424,0.134521,5.553248234582668,8.31807837414317
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542311402480,-31.219513,-0.182927,4.390244,0.016296,-0.903442,0.126953,5.874090775933297,7.93578690331276
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542316431480,-31.463415,-0.548781,4.573171,0.012878,-0.909119,0.11731,6.055195091949656,7.489436029058709
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295542321460480,-31.829269,-0.853659,4.756098,0.010193,-0.899475,0.115295,6.407569173309696,7.12703026714928
