gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
36.753189,1053,1,0.793525696,0.747133552,,,,,,,,,,,,,,,,
36.757356,1054,1,0.794044887,0.748416731,,,,,,,,,,,,,,,,
36.761379,1054,1,0.794637231,0.749243447,,,,,,,,,,,,,,,,
36.76926,1054,1,0.795503616,0.74979686,,,,,,,,,,,,,,,,
36.773402,1054,1,0.795730423,0.749029965,,,,,,,,,,,,,,,,
36.777336,1054,1,0.795725935,0.748154958,,,,,,,,,,,,,,,,
36.781419,1054,1,0.795966934,0.747343388,,,,,,,,,,,,,,,,
36.789379,1055,1,0.795751964,0.746268576,,,,,,,,,,,,,,,,
36.793407,1055,1,0.795672529,0.745718921,,,,,,,,,,,,,,,,
36.797549,1055,1,0.795580864,0.745306425,,,,,,,,,,,,,,,,
36.801285,1055,1,0.795516295,0.745230159,,,,,,,,,,,,,,,,
36.809352,1055,1,0.795337509,0.745113401,,,,,,,,,,,,,,,,
36.813228,1055,1,0.795105654,0.744780759,,,,,,,,,,,,,,,,
36.817323,1056,1,0.794921595,0.744408699,,,,,,,,,,,,,,,,
36.821343,1056,1,0.794817812,0.744100415,,,,,,,,,,,,,,,,
36.829237,1056,1,0.794598131,0.74359939,,,,,,,,,,,,,,,,
36.833344,1056,1,0.79453401,0.743350418,,,,,,,,,,,,,,,,
36.837343,1056,1,0.794421925,0.743384637,,,,,,,,,,,,,,,,
36.841398,1057,1,0.794389613,0.743323206,,,,,,,,,,,,,,,,
36.849435,1057,1,0.794332392,0.743463248,,,,,,,,,,,,,,,,
36.853376,1057,1,0.794282521,0.74327969,,,,,,,,,,,,,,,,
36.857389,1057,1,0.794130269,0.743132358,,,,,,,,,,,,,,,,
36.865393,1057,1,0.793988228,0.742785701,,,,,,,,,,,,,,,,
36.86919,1057,1,0.793948566,0.74284911,,,,,,,,,,,,,,,,
36.873402,1057,1,0.793749304,0.742734528,,,,,,,,,,,,,,,,
36.877219,1058,1,0.793685464,0.742612203,,,,,,,,,,,,,,,,
36.885375,1058,1,0.793658986,0.742356166,,,,,,,,,,,,,,,,
36.889426,1058,1,0.793714692,0.742228614,,,,,,,,,,,,,,,,
36.893333,1058,1,0.793877826,0.742116744,,,,,,,,,,,,,,,,
36.897407,1058,1,0.793886577,0.742014539,,,,,,,,,,,,,,,,
36.905392,1058,1,0.794026487,0.74182646,,,,,,,,,,,,,,,,
36.909386,1059,1,0.794046626,0.741727193,,,,,,,,,,,,,,,,
36.913374,1059,1,0.794093973,0.741621908,,,,,,,,,,,,,,,,
36.917406,1059,1,0.794070637,0.741535272,,,,,,,,,,,,,,,,
36.925435,1059,1,0.792885051,0.741376185,,,,,,,,,,,,,,,,
36.929409,1059,1,0.792619873,0.7413247,,,,,,,,,,,,,,,,
36.933401,1059,1,0.792410121,0.741293957,,,,,,,,,,,,,,,,
36.937277,1059,1,0.792236721,0.741380677,,,,,,,,,,,,,,,,
36.945424,1059,1,0.792293997,0.741232328,,,,,,,,,,,,,,,,
36.949376,1060,1,0.792984682,0.741106047,,,,,,,,,,,,,,,,
36.95329,1060,1,0.793336195,0.741003361,,,,,,,,,,,,,,,,
36.957381,1060,1,0.794242242,0.740940066,,,,,,,,,,,,,,,,
36.965376,1060,1,0.796873654,0.740322735,,,,,,,,,,,,,,,,
36.969256,1060,1,0.801188918,0.74089833,,,,,,,,,,,,,,,,
36.973328,1060,1,0.808685078,0.74029719,,,,,,,,,,,,,,,,
36.977325,1060,1,0.813896572,0.73991363,,,,,,,,,,,,,,,,
36.985243,1060,1,0.811951806,0.731355257,,,,,,,,,,,,,,,,
36.9894,1061,1,0.811386445,0.720757435,,,,,,,,,,,,,,,,
36.99343,1061,1,0.807148709,0.706667158,,,,,,,,,,,,,,,,
36.997411,1061,1,0.806605451,0.690828309,,,,,,,,,,,,,,,,
37.005331,1061,1,0.802254677,0.673065581,,,,,,,,,,,,,,,,
37.009293,1061,1,0.801943106,0.660204202,,,,,,,,,,,,,,,,
37.013381,1061,1,0.801790911,0.662344502,,,,,,,,,,,,,,,,
37.017375,1061,1,0.729847515,0.710422516,,,,,,,,,,,,,,,,
37.025392,1062,1,0.662792935,0.719006715,,,,,,,,,,,,,,,,
37.029313,1062,1,0.577596777,0.722483769,,,,,,,,,,,,,,,,
37.033425,1062,1,0.573675661,0.73212447,,,,,,,,,,,,,,,,
37.037378,1062,1,0.577197075,0.738187013,,,,,,,,,,,,,,,,
37.045219,1062,1,0.596351175,0.727241375,,,,,,,,,,,,,,,,
37.049331,1062,1,0.591225905,0.716328826,,,,,,,,,,,,,,,,
37.053585,1063,1,0.600545098,0.70617899,,,,,,,,,,,,,,,,
37.057325,1063,1,0.562954678,0.699261446,,,,,,,,,,,,,,,,
37.065215,1063,1,0.54599532,0.633385241,,,,,,,,,,,,,,,,
37.069323,1063,1,0.472409697,0.57729868,,,,,,,,,,,,,,,,
37.07332,1063,1,0.456837598,0.569657163,,,,,,,,,,,,,,,,
37.07731,1063,1,0.508799609,0.485670471,,,,,,,,,,,,,,,,
37.08537,1063,1,0.502945844,0.50006177,,,,,,,,,,,,,,,,
37.089461,1063,1,0.497087815,0.486196786,,,,,,,,,,,,,,,,
37.093382,1064,1,0.44511753,0.506156582,,,,,,,,,,,,,,,,
37.09728,1064,1,0.452412886,0.490488745,,,,,,,,,,,,,,,,
37.10541,1064,1,0.478947976,0.464279401,,,,,,,,,,,,,,,,
37.109334,1064,1,0.505558238,0.420697587,,,,,,,,,,,,,,,,
37.113253,1064,1,0.518494494,0.399106739,,,,,,,,,,,,,,,,
37.117332,1064,1,0.516019653,0.409752909,,,,,,,,,,,,,,,,
37.126346,1065,1,0.550400397,0.367163029,,,,,,,,,,,,,,,,
37.129536,1065,1,0.542777005,0.366773365,,,,,,,,,,,,,,,,
37.133416,1065,1,0.548250423,0.354104501,,,,,,,,,,,,,,,,
37.137383,1065,1,0.562979754,0.345260225,,,,,,,,,,,,,,,,
37.145394,1065,1,0.520474097,0.335298609,,,,,,,,,,,,,,,,
37.149249,1065,1,0.518017657,0.318330327,,,,,,,,,,,,,,,,
37.15332,1066,1,0.507209441,0.303800004,,,,,,,,,,,,,,,,
37.157312,1066,1,0.484430425,0.313539689,,,,,,,,,,,,,,,,
37.165334,1066,1,0.492147614,0.289150718,,,,,,,,,,,,,,,,
37.169219,1066,1,0.492073283,0.297540057,,,,,,,,,,,,,,,,
37.173403,1066,1,0.471387414,0.312343174,,,,,,,,,,,,,,,,
37.177231,1066,1,0.442000305,0.32541583,,,,,,,,,,,,,,,,
37.18536,1066,1,0.44239364,0.318773679,,,,,,,,,,,,,,,,
37.189423,1067,1,0.442330248,0.293670372,,,,,,,,,,,,,,,,
37.193323,1067,1,0.436911695,0.288079156,,,,,,,,,,,,,,,,
37.197412,1067,1,0.433397293,0.292419886,,,,,,,,,,,,,,,,
37.205431,1067,1,0.394906016,0.318630586,,,,,,,,,,,,,,,,
37.209291,1067,1,0.38140224,0.303065378,,,,,,,,,,,,,,,,
37.213336,1067,1,0.373777698,0.306704034,,,,,,,,,,,,,,,,
37.217361,1067,1,0.403242532,0.287270553,,,,,,,,,,,,,,,,
37.225274,1068,1,0.420966934,0.270066664,,,,,,,,,,,,,,,,
37.229371,1068,1,0.444033987,0.293601029,,,,,,,,,,,,,,,,
37.233303,1068,1,0.45426551,0.293174009,,,,,,,,,,,,,,,,
37.237351,1068,1,0.467701688,0.301056925,,,,,,,,,,,,,,,,
37.245346,1068,1,0.456274397,0.301567586,,,,,,,,,,,,,,,,
37.24936,1068,1,0.444272322,0.279867328,,,,,,,,,,,,,,,,
37.253263,1069,1,0.454249775,0.269377249,,,,,,,,,,,,,,,,
37.257656,1069,1,0.438498553,0.278613338,,,,,,,,,,,,,,,,
37.265375,1069,1,0.459971596,0.245578172,,,,,,,,,,,,,,,,
37.269261,1069,1,0.450923499,0.239504496,,,,,,,,,,,,,,,,
37.273392,1069,1,0.455698434,0.248125543,,,,,,,,,,,,,,,,
37.277399,1069,1,0.450752539,0.252541888,,,,,,,,,,,,,,,,
37.285225,1069,1,0.470242725,0.270779249,,,,,,,,,,,,,,,,
37.289334,1070,1,0.471286605,0.273425293,,,,,,,,,,,,,,,,
37.293334,1070,1,0.455452442,0.267068708,,,,,,,,,,,,,,,,
37.29738,1070,1,0.460133076,0.251712884,,,,,,,,,,,,,,,,
37.30525,1070,1,0.469704207,0.257425322,,,,,,,,,,,,,,,,
37.309254,1070,1,0.475910411,0.254925085,,,,,,,,,,,,,,,,
37.313342,1070,1,0.457646622,0.258700675,,,,,,,,,,,,,,,,
37.317343,1070,1,0.460414297,0.252789476,,,,,,,,,,,,,,,,
37.325294,1071,1,0.452233315,0.2447399,,,,,,,,,,,,,,,,
37.329326,1071,1,0.437445248,0.251962167,,,,,,,,,,,,,,,,
37.333454,1071,1,0.420914622,0.25620445,,,,,,,,,,,,,,,,
37.337418,1071,1,0.398620297,0.24430898,,,,,,,,,,,,,,,,
37.345285,1071,1,0.392752227,0.2578459,,,,,,,,,,,,,,,,
37.349254,1071,1,0.385620061,0.247621776,,,,,,,,,,,,,,,,
37.353298,1072,1,0.374999411,0.248871132,,,,,,,,,,,,,,,,
37.357367,1072,1,0.391784079,0.246130428,,,,,,,,,,,,,,,,
37.365231,1072,1,0.400973825,0.241963083,,,,,,,,,,,,,,,,
37.369283,1072,1,0.421615769,0.247824605,,,,,,,,,,,,,,,,
37.373339,1072,1,0.40786673,0.255167474,,,,,,,,,,,,,,,,
37.377356,1072,1,0.388877813,0.255027884,,,,,,,,,,,,,,,,
37.385408,1072,1,0.391409257,0.254880156,,,,,,,,,,,,,,,,
37.389407,1072,1,0.35769255,0.249391344,,,,,,,,,,,,,,,,
37.393384,1073,1,0.360697802,0.251496209,,,,,,,,,,,,,,,,
37.397285,1073,1,0.353685014,0.256403718,,,,,,,,,,,,,,,,
37.405407,1073,1,0.384526814,0.25821132,,,,,,,,,,,,,,,,
37.409353,1073,1,0.393583494,0.25392117,,,,,,,,,,,,,,,,
37.413217,1073,1,0.39523422,0.252684191,,,,,,,,,,,,,,,,
37.417341,1073,1,0.39209464,0.257068493,,,,,,,,,,,,,,,,
37.425395,1074,1,0.406855555,0.251917239,,,,,,,,,,,,,,,,
37.429285,1074,1,0.406288456,0.252878938,,,,,,,,,,,,,,,,
37.433352,1074,1,0.411604573,0.257896197,,,,,,,,,,,,,,,,
37.437417,1074,1,0.407845946,0.254165649,,,,,,,,,,,,,,,,
37.445255,1074,1,0.390877892,0.256973549,,,,,,,,,,,,,,,,
37.449439,1075,1,0.396062486,0.241006018,,,,,,,,,,,,,,,,
37.45333,1075,1,0.397652598,0.240990194,,,,,,,,,,,,,,,,
37.457391,1075,1,0.374828703,0.246426731,,,,,,,,,,,,,,,,
37.465364,1075,1,0.385408373,0.242319912,,,,,,,,,,,,,,,,
37.469664,1075,1,0.378180532,0.251895933,,,,,,,,,,,,,,,,
37.473367,1075,1,0.385582699,0.2573644,,,,,,,,,,,,,,,,
37.477559,1076,1,0.395790549,0.237567591,,,,,,,,,,,,,,,,
37.485274,1076,1,0.401440929,0.229236009,,,,,,,,,,,,,,,,
37.490249,1076,1,0.403586303,0.217471653,,,,,,,,,,,,,,,,
37.493264,1076,1,0.405181604,0.215074327,,,,,,,,,,,,,,,,
37.497375,1076,1,0.435663672,0.210407229,,,,,,,,,,,,,,,,
37.505477,1076,1,0.462017284,0.217369871,,,,,,,,,,,,,,,,
37.50943,1077,1,0.464403741,0.22335352,,,,,,,,,,,,,,,,
37.513419,1077,1,0.462973791,0.228040625,,,,,,,,,,,,,,,,
37.517418,1077,1,0.454503312,0.234220321,,,,,,,,,,,,,,,,
37.525321,1077,1,0.459135476,0.236937855,,,,,,,,,,,,,,,,
37.529398,1077,1,0.45855783,0.238411741,,,,,,,,,,,,,,,,
37.53332,1077,1,0.458013647,0.240572272,,,,,,,,,,,,,,,,
37.537273,1077,1,0.457437571,0.241210598,,,,,,,,,,,,,,,,
37.545361,1078,1,0.456586669,0.230993652,,,,,,,,,,,,,,,,
37.549339,1078,1,0.4484318,0.227910247,,,,,,,,,,,,,,,,
37.55338,1078,1,0.45321588,0.229005263,,,,,,,,,,,,,,,,
37.557407,1078,1,0.467746819,0.225721119,,,,,,,,,,,,,,,,
37.565411,1078,1,0.496525484,0.226426358,,,,,,,,,,,,,,,,
37.569281,1078,1,0.519117075,0.228024518,,,,,,,,,,,,,,,,
37.573311,1078,1,0.511479827,0.226568038,,,,,,,,,,,,,,,,
37.577402,1079,1,0.501316463,0.230306894,,,,,,,,,,,,,,,,
37.585417,1079,1,0.497131628,0.227137926,,,,,,,,,,,,,,,,
37.589409,1079,1,0.491678406,0.232231649,,,,,,,,,,,,,,,,
37.593405,1079,1,0.487905895,0.234839037,,,,,,,,,,,,,,,,
37.597642,1079,1,0.501024246,0.266768222,,,,,,,,,,,,,,,,
37.605266,1079,1,0.498005474,0.242601296,,,,,,,,,,,,,,,,
37.609301,1079,1,0.465479121,0.232806001,,,,,,,,,,,,,,,,
37.613447,1079,1,0.460682981,0.227333521,,,,,,,,,,,,,,,,
37.617367,1079,1,0.478115811,0.224097753,,,,,,,,,,,,,,,,
37.625213,1080,1,0.487879473,0.199401347,,,,,,,,,,,,,,,,
37.629259,1080,1,0.490503648,0.208971038,,,,,,,,,,,,,,,,
37.633243,1080,1,0.494392227,0.215730568,,,,,,,,,,,,,,,,
37.641403,1080,1,0.520344734,0.220900415,,,,,,,,,,,,,,,,
37.645427,1080,1,0.557760407,0.209484581,,,,,,,,,,,,,,,,
37.649243,1080,1,0.567992435,0.209251912,,,,,,,,,,,,,,,,
37.653218,1080,1,0.571726967,0.168751017,,,,,,,,,,,,,,,,
37.66165,1081,1,0.605227246,0.158234434,,,,,,,,,,,,,,,,
37.665341,1081,1,0.590688986,0.156987452,,,,,,,,,,,,,,,,
37.669394,1081,1,0.562892241,0.172224652,,,,,,,,,,,,,,,,
37.67337,1081,1,0.550237431,0.184171097,,,,,,,,,,,,,,,,
37.681424,1081,1,0.532342069,0.22821141,,,,,,,,,,,,,,,,
37.685314,1081,1,0.526641902,0.235049382,,,,,,,,,,,,,,,,
37.689397,1081,1,0.521181948,0.235348002,,,,,,,,,,,,,,,,
37.6934,1082,1,0.534877609,0.235698389,,,,,,,,,,,,,,,,
37.701306,1082,1,0.523846009,0.249749643,,,,,,,,,,,,,,,,
37.705401,1082,1,0.519336196,0.249581231,,,,,,,,,,,,,,,,
37.709316,1082,1,0.523362384,0.245379921,,,,,,,,,,,,,,,,
37.713328,1082,1,0.51991042,0.243129702,,,,,,,,,,,,,,,,
37.72138,1082,1,0.522253317,0.243070023,,,,,,,,,,,,,,,,
37.725405,1083,1,0.524571531,0.247531806,,,,,,,,,,,,,,,,
37.7293,1083,1,0.532353345,0.250649459,,,,,,,,,,,,,,,,
37.733376,1083,1,0.531340094,0.252147646,,,,,,,,,,,,,,,,
37.741367,1083,1,0.532965267,0.251689939,,,,,,,,,,,,,,,,
37.745259,1083,1,0.532018101,0.251496548,,,,,,,,,,,,,,,,
37.749335,1083,1,0.529904534,0.250128061,,,,,,,,,,,,,,,,
37.753324,1084,1,0.526949883,0.249440228,,,,,,,,,,,,,,,,
37.761221,1084,1,0.532278846,0.251605338,,,,,,,,,,,,,,,,
37.765334,1084,1,0.537084467,0.251476373,,,,,,,,,,,,,,,,
37.769387,1084,1,0.537253716,0.251290611,,,,,,,,,,,,,,,,
37.773416,1084,1,0.535857369,0.251115022,,,,,,,,,,,,,,,,
37.781743,1084,1,0.53672813,0.250766217,,,,,,,,,,,,,,,,
37.785503,1084,1,0.538204081,0.251963015,,,,,,,,,,,,,,,,
37.789433,1084,1,0.538992938,0.255298756,,,,,,,,,,,,,,,,
37.793301,1085,1,0.540391249,0.257879639,,,,,,,,,,,,,,,,
37.801387,1085,1,0.541630016,0.26223947,,,,,,,,,,,,,,,,
37.805397,1085,1,0.545572,0.264945023,,,,,,,,,,,,,,,,
37.809258,1085,1,0.546781372,0.267281539,,,,,,,,,,,,,,,,
37.813371,1085,1,0.543389096,0.26880917,,,,,,,,,,,,,,,,
37.82141,1086,1,0.53774699,0.270238523,,,,,,,,,,,,,,,,
37.825408,1086,1,0.537931162,0.272085176,,,,,,,,,,,,,,,,
37.829365,1086,1,0.536128325,0.270747149,,,,,,,,,,,,,,,,
37.833372,1086,1,0.534083198,0.270143749,,,,,,,,,,,,,,,,
37.84135,1086,1,0.518212543,0.26027233,,,,,,,,,,,,,,,,
37.845359,1086,1,0.499971109,0.252247959,,,,,,,,,,,,,,,,
37.849394,1086,1,0.492540752,0.244111351,,,,,,,,,,,,,,,,
37.853207,1087,1,0.485450408,0.23526374,,,,,,,,,,,,,,,,
37.861343,1087,1,0.471025355,0.227710639,,,,,,,,,,,,,,,,
37.865344,1087,1,0.465446781,0.224596829,,,,,,,,,,,,,,,,
37.869235,1087,1,0.462180727,0.223249591,,,,,,,,,,,,,,,,
37.873346,1087,1,0.461689697,0.222050646,,,,,,,,,,,,,,,,
37.881424,1087,1,0.459768351,0.221327718,,,,,,,,,,,,,,,,
37.885313,1087,1,0.458018107,0.223154478,,,,,,,,,,,,,,,,
37.88937,1087,1,0.458926425,0.224093006,,,,,,,,,,,,,,,,
37.893375,1088,1,0.460068282,0.22497762,,,,,,,,,,,,,,,,
37.901349,1088,1,0.464685861,0.225731292,,,,,,,,,,,,,,,,
37.905226,1088,1,0.465706489,0.226038106,,,,,,,,,,,,,,,,
37.909241,1088,1,0.466813003,0.226816191,,,,,,,,,,,,,,,,
37.913356,1088,1,0.466933531,0.226763973,,,,,,,,,,,,,,,,
37.921459,1088,1,0.461657412,0.227005231,,,,,,,,,,,,,,,,
37.925384,1089,1,0.461957511,0.226516102,,,,,,,,,,,,,,,,
37.929328,1089,1,0.461419386,0.224165005,,,,,,,,,,,,,,,,
37.933396,1089,1,0.460804154,0.224677531,,,,,,,,,,,,,,,,
37.941256,1089,1,0.459383544,0.226115644,,,,,,,,,,,,,,,,
37.945254,1089,1,0.460912901,0.226849761,,,,,,,,,,,,,,,,
37.949347,1089,1,0.459790314,0.227325213,,,,,,,,,,,,,,,,
37.953194,1089,1,0.458466642,0.22791878,,,,,,,,,,,,,,,,
37.961432,1090,1,0.460042982,0.228831086,,,,,,,,,,,,,,,,
37.965319,1090,1,0.460604135,0.229043523,,,,,,,,,,,,,,,,
37.969266,1090,1,0.461781053,0.229279469,,,,,,,,,,,,,,,,
37.973372,1090,1,0.46149826,0.229616857,,,,,,,,,,,,,,,,
37.981419,1090,1,0.458735859,0.230295478,,,,,,,,,,,,,,,,
37.985435,1090,1,0.458383476,0.230506106,,,,,,,,,,,,,,,,
37.989428,1090,1,0.457490949,0.230051394,,,,,,,,,,,,,,,,
37.993443,1091,1,0.456302923,0.230353574,,,,,,,,,,,,,,,,
38.001407,1091,1,0.454070512,0.231020044,,,,,,,,,,,,,,,,
38.005369,1091,1,0.454185542,0.231237623,,,,,,,,,,,,,,,,
38.009309,1091,1,0.455306474,0.230935047,,,,,,,,,,,,,,,,
38.013251,1091,1,0.456748401,0.230819985,,,,,,,,,,,,,,,,
38.021364,1091,1,0.459048748,0.231236663,,,,,,,,,,,,,,,,
38.025434,1092,1,0.459535487,0.230950532,,,,,,,,,,,,,,,,
38.029265,1092,1,0.458106293,0.23075505,,,,,,,,,,,,,,,,
38.033428,1092,1,0.456312264,0.230791163,,,,,,,,,,,,,,,,
38.041447,1092,1,0.458561645,0.230662932,,,,,,,,,,,,,,,,
38.045245,1092,1,0.458809797,0.230969295,,,,,,,,,,,,,,,,
38.04934,1092,1,0.457711837,0.23114138,,,,,,,,,,,,,,,,
38.053336,1093,1,0.457510808,0.231282722,,,,,,,,,,,,,,,,
38.061304,1093,1,0.457488845,0.231076615,,,,,,,,,,,,,,,,
38.065366,1093,1,0.454617248,0.231108489,,,,,,,,,,,,,,,,
38.069404,1093,1,0.455242381,0.230987379,,,,,,,,,,,,,,,,
38.073343,1093,1,0.45613446,0.230166626,,,,,,,,,,,,,,,,
38.081441,1093,1,0.457785606,0.229792842,,,,,,,,,,,,,,,,
38.085618,1093,1,0.457786756,0.229054317,,,,,,,,,,,,,,,,
38.089253,1094,1,0.457431849,0.228692005,,,,,,,,,,,,,,,,
38.093347,1094,1,0.456746747,0.227996657,,,,,,,,,,,,,,,,
38.101383,1094,1,0.456656568,0.227064514,,,,,,,,,,,,,,,,
38.105224,1094,1,0.456256221,0.227160814,,,,,,,,,,,,,,,,
38.109314,1094,1,0.456517332,0.227116677,,,,,,,,,,,,,,,,
38.113333,1094,1,0.456716566,0.226446307,,,,,,,,,,,,,,,,
38.121277,1095,1,0.45761086,0.22691413,,,,,,,,,,,,,,,,
38.125414,1095,1,0.457004098,0.227249767,,,,,,,,,,,,,,,,
38.129445,1095,1,0.456637383,0.227946981,,,,,,,,,,,,,,,,
38.1334,1095,1,0.456283008,0.228077924,,,,,,,,,,,,,,,,
38.141385,1095,1,0.455065054,0.229387524,,,,,,,,,,,,,,,,
38.145419,1095,1,0.453517858,0.229874053,,,,,,,,,,,,,,,,
38.149432,1096,1,0.453850942,0.230222349,,,,,,,,,,,,,,,,
38.153285,1096,1,0.45441591,0.230311415,,,,,,,,,,,,,,,,
38.161397,1096,1,0.455563237,0.230637049,,,,,,,,,,,,,,,,
38.16537,1096,1,0.455914105,0.231076841,,,,,,,,,,,,,,,,
38.169366,1096,1,0.455618634,0.231831925,,,,,,,,,,,,,,,,
38.173467,1096,1,0.456010117,0.23294593,,,,,,,,,,,,,,,,
38.181408,1097,1,0.456651155,0.233373345,,,,,,,,,,,,,,,,
38.185409,1097,1,0.456765736,0.23348626,,,,,,,,,,,,,,,,
38.189491,1097,1,0.456484907,0.233666427,,,,,,,,,,,,,,,,
38.193515,1097,1,0.456666778,0.23369231,,,,,,,,,,,,,,,,
38.201524,1097,1,0.456473379,0.233522373,,,,,,,,,,,,,,,,
38.205387,1097,1,0.455268972,0.233579,,,,,,,,,,,,,,,,
38.209329,1098,1,0.455317609,0.233584708,,,,,,,,,,,,,,,,
38.21337,1098,1,0.45453439,0.233529776,,,,,,,,,,,,,,,,
38.221401,1098,1,0.455007188,0.232659686,,,,,,,,,,,,,,,,
38.22525,1098,1,0.455024158,0.2324941,,,,,,,,,,,,,,,,
38.2293,1098,1,0.455336094,0.231807172,,,,,,,,,,,,,,,,
38.233407,1098,1,0.455303417,0.231849501,,,,,,,,,,,,,,,,
38.241472,1098,1,0.451921772,0.233145763,,,,,,,,,,,,,,,,
38.245279,1098,1,0.451926007,0.233827153,,,,,,,,,,,,,,,,
38.249472,1098,1,0.452392831,0.233808334,,,,,,,,,,,,,,,,
38.25334,1099,1,0.452786305,0.233795618,,,,,,,,,,,,,,,,
38.261434,1099,1,0.453412196,0.234011728,,,,,,,,,,,,,,,,
38.265242,1099,1,0.453081636,0.233996752,,,,,,,,,,,,,,,,
38.269341,1099,1,0.452445002,0.233757302,,,,,,,,,,,,,,,,
38.273367,1099,1,0.452693631,0.232808092,,,,,,,,,,,,,,,,
38.281288,1099,1,0.452648135,0.231024961,,,,,,,,,,,,,,,,
38.285415,1099,1,0.452939763,0.230781273,,,,,,,,,,,,,,,,
38.289384,1099,1,0.452881224,0.230815238,,,,,,,,,,,,,,,,
38.293421,1100,1,0.453112041,0.230535097,,,,,,,,,,,,,,,,
38.301405,1100,1,0.45318999,0.230525886,,,,,,,,,,,,,,,,
38.305351,1100,1,0.45341444,0.228865051,,,,,,,,,,,,,,,,
38.309364,1100,1,0.453584475,0.227100457,,,,,,,,,,,,,,,,
38.31325,1100,1,0.454638706,0.226407821,,,,,,,,,,,,,,,,
38.32132,1100,1,0.454931203,0.226790421,,,,,,,,,,,,,,,,
38.32539,1101,1,0.455440661,0.226894633,,,,,,,,,,,,,,,,
38.329281,1101,1,0.455203421,0.227193875,,,,,,,,,,,,,,,,
38.333334,1101,1,0.452995861,0.227349514,,,,,,,,,,,,,,,,
38.341421,1101,1,0.449564176,0.227108539,,,,,,,,,,,,,,,,
38.345296,1101,1,0.44978383,0.226679484,,,,,,,,,,,,,,,,
38.349329,1101,1,0.450138457,0.225880602,,,,,,,,,,,,,,,,
38.353339,1102,1,0.450345236,0.2258936,,,,,,,,,,,,,,,,
38.361363,1102,1,0.450929193,0.225791705,,,,,,,,,,,,,,,,
38.365371,1102,1,0.451231704,0.224574788,,,,,,,,,,,,,,,,
38.369348,1102,1,0.451320985,0.224306403,,,,,,,,,,,,,,,,
38.373249,1102,1,0.451002345,0.224491317,,,,,,,,,,,,,,,,
38.381379,1102,1,0.451005038,0.224815086,,,,,,,,,,,,,,,,
38.385358,1102,1,0.450803336,0.224909182,,,,,,,,,,,,,,,,
38.389224,1103,1,0.448570532,0.224870187,,,,,,,,,,,,,,,,
38.397356,1103,1,0.44672405,0.226370861,,,,,,,,,,,,,,,,
38.401446,1103,1,0.446480106,0.22701173,,,,,,,,,,,,,,,,
38.405312,1103,1,0.446190582,0.226936849,,,,,,,,,,,,,,,,
38.409349,1103,1,0.44659076,0.226948717,,,,,,,,,,,,,,,,
38.417593,1103,1,0.447251937,0.22730905,,,,,,,,,,,,,,,,
38.421353,1104,1,0.447470749,0.227911151,,,,,,,,,,,,,,,,
38.42556,1104,1,0.447858923,0.227969078,,,,,,,,,,,,,,,,
38.429346,1104,1,0.44808859,0.228075381,,,,,,,,,,,,,,,,
38.437259,1104,1,0.448883421,0.228080354,,,,,,,,,,,,,,,,
38.441521,1104,1,0.448957752,0.228003382,,,,,,,,,,,,,,,,
38.445516,1104,1,0.44924405,0.227438298,,,,,,,,,,,,,,,,
38.449343,1104,1,0.449433776,0.227511032,,,,,,,,,,,,,,,,
38.457349,1105,1,0.449497111,0.229514454,,,,,,,,,,,,,,,,
38.461787,1105,1,0.448824293,0.230094288,,,,,,,,,,,,,,,,
38.465334,1105,1,0.448778994,0.230307911,,,,,,,,,,,,,,,,
38.46927,1105,1,0.448984567,0.230477623,,,,,,,,,,,,,,,,
38.477344,1105,1,0.449329853,0.230516165,,,,,,,,,,,,,,,,
38.481325,1105,1,0.449466172,0.230818063,,,,,,,,,,,,,,,,
38.485358,1106,1,0.449630625,0.231641077,,,,,,,,,,,,,,,,
38.489392,1106,1,0.449874093,0.23168205,,,,,,,,,,,,,,,,
38.497378,1106,1,0.450140616,0.232198079,,,,,,,,,,,,,,,,
38.501411,1106,1,0.450314241,0.232318341,,,,,,,,,,,,,,,,
38.505231,1106,1,0.450396594,0.232876248,,,,,,,,,,,,,,,,
38.509272,1106,1,0.450286949,0.233122366,,,,,,,,,,,,,,,,
38.517394,1106,1,0.450497964,0.231983722,,,,,,,,,,,,,,,,
38.522155,1107,1,0.450169535,0.231292612,,,,,,,,,,,,,,,,
38.525263,1107,1,0.449896111,0.230544027,,,,,,,,,,,,,,,,
38.529339,1107,1,0.449321214,0.230118702,,,,,,,,,,,,,,,,
38.537336,1107,1,0.449545047,0.230073152,,,,,,,,,,,,,,,,
38.541271,1107,1,0.449667987,0.23004902,,,,,,,,,,,,,,,,
38.545247,1107,1,0.449704619,0.229958824,,,,,,,,,,,,,,,,
38.549277,1107,1,0.449811599,0.231039259,,,,,,,,,,,,,,,,
38.557359,1108,1,0.450239714,0.233175094,,,,,,,,,,,,,,,,
38.561274,1108,1,0.450694224,0.233157349,,,,,,,,,,,,,,,,
38.565237,1108,1,0.450752399,0.233152658,,,,,,,,,,,,,,,,
